TEAM_ID,W_PCT,OFF_RATING,DEF_RATING,NET_RATING,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,TM_TOV_PCT,TS_PCT,PACE,SEASON_ID,PLAYOFF_WINS
1610612766,0.256,100.4,110.3,-9.9,1.38,15.3,0.305,0.679,0.151,0.507,92.49,2012-13,0
1610612741,0.549,102.4,101.9,0.5,1.61,17.8,0.332,0.699,0.157,0.512,90.35,2012-13,5
1610612739,0.293,103.2,108.2,-5.0,1.47,15.9,0.326,0.695,0.15,0.514,93.25,2012-13,0
1610612742,0.5,104.7,105.4,-0.6,1.67,17.7,0.259,0.698,0.144,0.544,95.09,2012-13,0
1610612743,0.695,109.3,104.2,5.1,1.6,17.8,0.345,0.675,0.157,0.549,95.92,2012-13,2
1610612765,0.354,102.7,107.2,-4.5,1.4,16.6,0.324,0.695,0.164,0.521,91.68,2012-13,0
1610612744,0.573,105.1,104.2,0.9,1.49,17.1,0.285,0.712,0.157,0.545,95.64,2012-13,6
1610612745,0.549,108.8,105.3,3.5,1.41,17.3,0.305,0.71,0.169,0.564,96.89,2012-13,2
1610612754,0.605,103.4,99.0,4.4,1.34,16.0,0.336,0.701,0.165,0.521,90.9,2012-13,11
1610612746,0.683,109.8,102.8,6.9,1.64,18.4,0.323,0.697,0.159,0.557,91.83,2012-13,2
1610612747,0.549,107.0,105.9,1.1,1.48,16.8,0.309,0.702,0.157,0.548,95.08,2012-13,0
1610612763,0.683,103.6,99.1,4.5,1.5,16.5,0.344,0.702,0.155,0.514,89.56,2012-13,8
1610612748,0.805,111.4,103.2,8.2,1.65,18.4,0.264,0.678,0.151,0.588,91.26,2012-13,16
1610612749,0.463,102.5,104.2,-1.7,1.62,17.0,0.315,0.678,0.146,0.51,95.65,2012-13,0
1610612750,0.378,101.8,104.0,-2.2,1.51,17.1,0.312,0.702,0.157,0.516,93.94,2012-13,0
1610612740,0.329,104.5,108.9,-4.4,1.44,16.7,0.332,0.705,0.162,0.528,89.5,2012-13,0
1610612752,0.659,109.8,105.4,4.5,1.6,15.6,0.291,0.708,0.132,0.55,90.68,2012-13,6
1610612760,0.732,111.0,101.2,9.9,1.4,16.6,0.291,0.702,0.16,0.58,94.58,2012-13,5
1610612753,0.244,100.9,108.4,-7.4,1.57,17.6,0.293,0.707,0.156,0.514,92.81,2012-13,0
1610612755,0.415,101.0,104.7,-3.7,1.74,17.7,0.291,0.695,0.141,0.509,91.88,2012-13,0
1610612756,0.305,100.2,106.9,-6.7,1.45,17.1,0.308,0.687,0.164,0.512,94.48,2012-13,0
1610612757,0.402,104.5,107.9,-3.4,1.48,17.0,0.294,0.702,0.157,0.536,92.46,2012-13,0
1610612758,0.341,105.3,110.0,-4.7,1.42,16.0,0.306,0.673,0.154,0.532,94.65,2012-13,0
1610612759,0.707,107.0,100.3,6.7,1.71,19.1,0.243,0.715,0.153,0.568,95.31,2012-13,15
1610612761,0.415,105.0,106.4,-1.4,1.57,16.9,0.296,0.688,0.148,0.532,91.26,2012-13,0
1610612762,0.524,105.4,105.6,-0.2,1.54,17.4,0.329,0.697,0.159,0.533,92.05,2012-13,0
1610612764,0.354,99.3,101.6,-2.3,1.43,16.9,0.279,0.706,0.161,0.512,93.23,2012-13,0
1610612737,0.463,104.9,105.7,-0.7,1.63,18.8,0.256,0.711,0.159,0.554,95.41,2013-14,3
1610612738,0.305,101.9,106.5,-4.6,1.37,16.2,0.314,0.708,0.163,0.517,94.28,2013-14,0
1610612751,0.537,105.4,106.7,-1.3,1.44,16.7,0.26,0.686,0.155,0.555,92.42,2013-14,5
1610612766,0.524,103.0,103.3,-0.4,1.76,16.9,0.269,0.73,0.131,0.522,92.93,2013-14,0
1610612741,0.585,101.7,99.9,1.9,1.52,17.6,0.321,0.713,0.162,0.518,90.84,2013-14,1
1610612739,0.402,103.5,107.0,-3.6,1.49,16.2,0.314,0.711,0.149,0.518,93.69,2013-14,0
1610612742,0.598,109.5,107.2,2.3,1.74,18.0,0.276,0.694,0.141,0.564,94.94,2013-14,3
1610612743,0.439,105.1,107.3,-2.2,1.41,16.4,0.31,0.703,0.16,0.536,98.95,2013-14,0
1610612765,0.354,105.2,109.0,-3.7,1.44,15.6,0.347,0.693,0.152,0.514,95.57,2013-14,0
1610612744,0.622,106.3,101.4,4.9,1.53,17.4,0.284,0.724,0.155,0.55,97.37,2013-14,3
1610612745,0.659,109.8,105.2,4.6,1.33,16.1,0.306,0.7,0.165,0.571,97.27,2013-14,2
1610612754,0.683,103.6,98.9,4.7,1.33,15.9,0.296,0.721,0.162,0.535,92.89,2013-14,10
1610612746,0.695,111.3,104.0,7.3,1.77,18.3,0.288,0.69,0.143,0.567,96.66,2013-14,6
1610612747,0.329,103.2,109.3,-6.0,1.62,18.1,0.235,0.676,0.152,0.542,99.72,2013-14,0
1610612763,0.61,105.5,103.8,1.7,1.59,17.1,0.326,0.718,0.15,0.529,90.58,2013-14,3
1610612748,0.659,110.0,105.0,5.1,1.52,18.1,0.244,0.686,0.159,0.59,91.9,2013-14,13
1610612749,0.183,101.9,110.2,-8.3,1.42,16.5,0.31,0.678,0.161,0.519,92.96,2013-14,0
1610612750,0.488,107.7,105.2,2.6,1.72,17.3,0.317,0.715,0.14,0.535,98.33,2013-14,0
1610612740,0.415,106.2,109.1,-3.0,1.55,16.5,0.305,0.694,0.147,0.537,93.07,2013-14,0
1610612752,0.451,107.0,108.1,-1.1,1.54,16.0,0.291,0.705,0.141,0.541,91.24,2013-14,0
1610612760,0.72,109.4,103.0,6.4,1.43,16.6,0.294,0.722,0.158,0.566,96.33,2013-14,10
1610612753,0.28,101.0,106.6,-5.7,1.41,16.4,0.267,0.714,0.156,0.525,94.27,2013-14,0
1610612755,0.232,99.0,109.0,-10.0,1.29,16.0,0.29,0.684,0.168,0.51,99.74,2013-14,0
1610612756,0.585,108.2,105.6,2.6,1.24,14.7,0.298,0.699,0.158,0.558,96.83,2013-14,0
1610612757,0.659,110.4,106.2,4.2,1.69,17.2,0.32,0.713,0.142,0.548,95.9,2013-14,5
1610612758,0.341,105.1,107.8,-2.7,1.24,14.6,0.316,0.725,0.159,0.532,95.04,2013-14,0
1610612759,0.756,109.5,101.4,8.1,1.75,19.0,0.261,0.725,0.15,0.571,95.87,2013-14,16
1610612761,0.585,107.9,104.6,3.3,1.5,16.4,0.312,0.701,0.151,0.545,92.48,2013-14,3
1610612762,0.305,102.4,110.1,-7.6,1.39,16.1,0.297,0.708,0.158,0.523,92.32,2013-14,0
1610612764,0.537,104.9,103.6,1.3,1.59,17.6,0.286,0.719,0.153,0.538,94.18,2013-14,6
1610612737,0.732,108.2,102.3,5.9,1.81,19.5,0.264,0.697,0.15,0.563,94.66,2014-15,8
1610612738,0.488,103.8,103.5,0.3,1.77,18.0,0.289,0.71,0.142,0.523,96.71,2014-15,0
1610612751,0.463,103.4,106.3,-3.0,1.51,16.3,0.278,0.701,0.146,0.529,93.69,2014-15,2
1610612766,0.402,99.6,103.0,-3.4,1.69,15.8,0.27,0.746,0.126,0.498,93.45,2014-15,0
1610612741,0.61,106.3,103.3,3.0,1.56,16.6,0.312,0.709,0.147,0.536,93.8,2014-15,6
1610612739,0.646,110.1,105.3,4.8,1.55,17.1,0.311,0.711,0.152,0.557,93.23,2014-15,14
1610612742,0.61,108.2,104.9,3.2,1.74,17.0,0.269,0.681,0.133,0.55,96.4,2014-15,1
1610612743,0.366,103.9,107.1,-3.3,1.53,16.2,0.303,0.7,0.146,0.518,96.87,2014-15,0
1610612765,0.39,104.3,105.4,-1.1,1.61,16.4,0.316,0.712,0.142,0.515,93.68,2014-15,0
1610612744,0.817,110.4,100.4,9.9,1.9,19.7,0.273,0.703,0.145,0.571,99.28,2014-15,16
1610612745,0.683,106.0,102.6,3.4,1.33,16.5,0.305,0.686,0.17,0.548,97.36,2014-15,9
1610612754,0.463,102.9,102.7,0.2,1.53,16.6,0.286,0.735,0.148,0.523,93.67,2014-15,0
1610612746,0.683,111.6,104.7,6.9,2.01,18.7,0.272,0.716,0.129,0.565,95.4,2014-15,7
1610612747,0.256,102.3,109.4,-7.1,1.58,15.9,0.29,0.72,0.138,0.513,95.03,2014-15,0
1610612763,0.671,104.8,101.2,3.5,1.62,16.9,0.288,0.716,0.142,0.531,92.82,2014-15,6
1610612748,0.451,103.2,106.1,-3.0,1.34,16.1,0.284,0.687,0.161,0.54,91.49,2014-15,0
1610612749,0.5,102.0,101.4,0.6,1.41,17.8,0.29,0.686,0.175,0.536,94.82,2014-15,2
1610612750,0.195,101.8,110.9,-9.1,1.44,16.3,0.311,0.682,0.156,0.517,95.45,2014-15,0
1610612740,0.549,107.1,106.3,0.8,1.66,17.1,0.309,0.712,0.143,0.537,92.29,2014-15,0
1610612752,0.207,98.9,109.0,-10.1,1.45,16.7,0.289,0.691,0.158,0.508,92.06,2014-15,0
1610612760,0.549,106.7,104.6,2.1,1.4,15.3,0.318,0.73,0.151,0.532,96.61,2014-15,0
1610612753,0.305,101.0,106.8,-5.9,1.39,16.2,0.269,0.716,0.157,0.524,94.51,2014-15,0
1610612755,0.22,94.9,103.9,-9.0,1.16,15.5,0.293,0.686,0.183,0.494,96.45,2014-15,0
1610612756,0.476,104.2,105.3,-1.1,1.34,15.4,0.281,0.698,0.154,0.537,97.2,2014-15,0
1610612757,0.622,107.1,102.8,4.3,1.61,16.8,0.282,0.728,0.142,0.544,95.06,2014-15,1
1610612758,0.354,104.5,108.2,-3.7,1.25,15.5,0.313,0.715,0.168,0.542,96.16,2014-15,0
1610612759,0.671,107.6,101.4,6.3,1.75,18.4,0.272,0.73,0.146,0.555,94.45,2014-15,3
1610612761,0.598,110.2,107.1,3.1,1.61,16.1,0.301,0.689,0.137,0.553,93.46,2014-15,0
1610612762,0.463,104.2,104.1,0.1,1.3,15.8,0.332,0.715,0.168,0.531,91.1,2014-15,0
1610612764,0.561,103.0,102.4,0.6,1.6,18.1,0.288,0.726,0.157,0.534,94.29,2014-15,6
1610612737,0.585,104.6,100.8,3.9,1.71,19.0,0.234,0.698,0.152,0.552,97.63,2015-16,4
1610612738,0.585,105.8,102.5,3.3,1.76,17.4,0.29,0.707,0.138,0.531,99.43,2015-16,2
1610612751,0.256,102.4,109.7,-7.4,1.51,17.0,0.279,0.716,0.153,0.527,96.12,2015-16,0
1610612766,0.585,106.4,103.7,2.7,1.73,16.7,0.244,0.754,0.129,0.545,96.24,2015-16,3
1610612741,0.512,104.1,105.5,-1.4,1.64,17.0,0.29,0.714,0.142,0.526,96.6,2015-16,0
1610612739,0.695,110.2,103.9,6.3,1.67,17.4,0.294,0.742,0.143,0.558,93.82,2015-16,16
1610612742,0.512,105.5,105.9,-0.4,1.73,17.0,0.241,0.723,0.132,0.544,95.34,2015-16,1
1610612743,0.402,104.9,108.2,-3.3,1.55,16.9,0.304,0.732,0.151,0.531,96.34,2015-16,0
1610612765,0.537,105.3,104.9,0.3,1.44,14.8,0.313,0.753,0.14,0.522,95.75,2015-16,0
1610612744,0.89,113.5,102.8,10.6,1.91,20.4,0.267,0.72,0.15,0.593,100.24,2015-16,15
1610612745,0.5,107.3,107.3,0.0,1.39,16.4,0.297,0.692,0.161,0.553,98.42,2015-16,1
1610612754,0.549,103.8,102.2,1.6,1.43,16.1,0.271,0.714,0.151,0.536,97.35,2015-16,3
1610612746,0.646,107.2,102.7,4.5,1.76,17.4,0.234,0.697,0.133,0.556,96.81,2015-16,2
1610612747,0.207,100.7,110.3,-9.7,1.31,14.1,0.271,0.712,0.142,0.509,96.55,2015-16,0
1610612763,0.512,104.7,107.1,-2.4,1.56,16.0,0.298,0.709,0.14,0.524,93.95,2015-16,0
1610612748,0.585,105.5,103.7,1.7,1.48,16.3,0.28,0.729,0.148,0.545,94.14,2015-16,7
1610612749,0.402,103.4,107.8,-4.5,1.52,17.6,0.286,0.689,0.159,0.537,95.05,2015-16,0
1610612750,0.354,105.4,109.0,-3.5,1.56,17.6,0.279,0.702,0.155,0.549,96.2,2015-16,0
1610612740,0.366,104.8,108.4,-3.7,1.65,16.8,0.252,0.748,0.137,0.537,97.64,2015-16,0
1610612752,0.39,103.9,106.7,-2.8,1.53,16.0,0.28,0.718,0.142,0.527,94.12,2015-16,0
1610612760,0.671,112.1,104.8,7.4,1.44,16.7,0.347,0.72,0.162,0.565,97.54,2015-16,11
1610612753,0.427,104.4,106.0,-1.6,1.67,17.6,0.271,0.726,0.144,0.533,96.68,2015-16,0
1610612755,0.122,98.4,108.6,-10.2,1.31,16.3,0.25,0.693,0.165,0.519,98.44,2015-16,0
1610612756,0.28,101.5,107.9,-6.5,1.21,15.4,0.297,0.733,0.173,0.526,99.39,2015-16,0
1610612757,0.537,107.6,106.8,0.8,1.46,16.0,0.294,0.728,0.15,0.548,97.06,2015-16,5
1610612758,0.402,105.3,107.6,-2.3,1.52,17.6,0.281,0.717,0.16,0.546,100.66,2015-16,0
1610612759,0.817,109.3,98.2,11.1,1.88,18.8,0.266,0.746,0.138,0.564,94.54,2015-16,6
1610612761,0.683,109.3,104.8,4.4,1.43,14.9,0.3,0.736,0.139,0.552,93.35,2015-16,10
1610612762,0.488,105.0,103.2,1.8,1.27,15.1,0.303,0.731,0.161,0.54,91.66,2015-16,0
1610612764,0.5,104.5,105.1,-0.5,1.69,18.1,0.25,0.737,0.145,0.544,99.16,2015-16,0
1610612737,0.524,104.5,105.2,-0.7,1.5,17.4,0.282,0.717,0.16,0.541,97.76,2016-17,2
1610612738,0.646,110.6,108.0,2.6,1.9,18.8,0.259,0.705,0.136,0.567,97.21,2016-17,9
1610612751,0.244,103.6,110.1,-6.5,1.29,15.9,0.241,0.716,0.162,0.551,101.75,2016-17,0
1610612766,0.439,108.4,108.4,0.0,2.01,17.6,0.247,0.749,0.119,0.547,95.92,2016-17,0
1610612741,0.5,106.5,106.2,0.3,1.66,16.8,0.311,0.733,0.14,0.53,96.02,2016-17,2
1610612739,0.622,112.8,109.7,3.1,1.66,17.1,0.264,0.722,0.14,0.58,96.74,2016-17,13
1610612742,0.402,104.7,107.7,-3.0,1.75,16.8,0.216,0.733,0.127,0.541,93.11,2016-17,0
1610612743,0.488,112.2,111.7,0.4,1.69,18.2,0.314,0.753,0.15,0.568,99.18,2016-17,0
1610612765,0.451,105.3,106.7,-1.4,1.78,16.1,0.286,0.775,0.123,0.521,95.52,2016-17,0
1610612744,0.817,114.8,103.4,11.4,2.06,21.2,0.272,0.709,0.146,0.597,100.37,2016-17,16
1610612745,0.671,114.1,108.4,5.7,1.67,18.1,0.281,0.717,0.15,0.583,100.55,2016-17,6
1610612754,0.512,107.9,108.1,-0.2,1.63,17.2,0.255,0.713,0.141,0.558,96.59,2016-17,0
1610612746,0.622,111.8,107.5,4.4,1.74,17.2,0.256,0.733,0.133,0.574,96.77,2016-17,3
1610612747,0.317,105.3,112.0,-6.7,1.38,15.6,0.284,0.717,0.153,0.537,99.26,2016-17,0
1610612763,0.524,107.0,106.5,0.5,1.65,16.5,0.295,0.731,0.137,0.535,92.84,2016-17,2
1610612748,0.5,107.4,106.4,1.0,1.58,16.3,0.284,0.718,0.14,0.541,95.51,2016-17,0
1610612749,0.512,108.5,108.7,-0.2,1.73,18.5,0.26,0.706,0.146,0.565,94.99,2016-17,2
1610612750,0.378,110.0,110.9,-0.9,1.69,17.7,0.309,0.71,0.146,0.555,95.48,2016-17,0
1610612740,0.415,104.7,106.8,-2.1,1.77,17.1,0.228,0.728,0.129,0.539,98.56,2016-17,0
1610612752,0.378,107.1,110.7,-3.6,1.57,16.3,0.305,0.698,0.143,0.534,96.63,2016-17,0
1610612760,0.573,107.9,107.1,0.8,1.4,15.5,0.323,0.742,0.152,0.54,98.18,2016-17,1
1610612753,0.354,103.7,110.3,-6.5,1.67,16.8,0.267,0.726,0.137,0.524,96.9,2016-17,0
1610612755,0.341,102.7,108.2,-5.5,1.43,17.4,0.273,0.709,0.167,0.539,99.07,2016-17,0
1610612756,0.293,106.1,111.3,-5.2,1.27,14.4,0.299,0.718,0.152,0.538,100.85,2016-17,0
1610612757,0.5,109.4,110.0,-0.6,1.54,16.0,0.269,0.72,0.139,0.559,97.38,2016-17,0
1610612758,0.39,106.6,110.8,-4.2,1.54,17.3,0.258,0.723,0.152,0.556,95.42,2016-17,0
1610612759,0.744,110.3,102.9,7.4,1.77,18.1,0.282,0.73,0.141,0.564,94.86,2016-17,8
1610612761,0.622,111.4,107.1,4.3,1.46,14.5,0.291,0.717,0.132,0.561,95.41,2016-17,4
1610612762,0.622,109.0,104.7,4.3,1.48,16.2,0.27,0.743,0.148,0.563,92.09,2016-17,4
1610612764,0.598,110.4,108.8,1.7,1.68,17.6,0.286,0.716,0.143,0.564,97.94,2016-17,7
1610612737,0.293,104.4,110.1,-5.7,1.53,17.6,0.263,0.719,0.157,0.547,98.76,2017-18,0
1610612738,0.671,106.8,103.2,3.6,1.6,17.0,0.263,0.739,0.144,0.552,96.75,2017-18,11
1610612751,0.341,106.1,109.7,-3.6,1.56,17.3,0.251,0.731,0.151,0.551,99.66,2017-18,0
1610612766,0.439,109.0,109.0,-0.1,1.7,16.1,0.271,0.763,0.128,0.549,98.66,2017-18,0
1610612741,0.329,103.4,110.5,-7.0,1.68,17.3,0.256,0.767,0.141,0.529,98.65,2017-18,0
1610612739,0.61,112.0,111.1,1.0,1.7,17.5,0.243,0.73,0.139,0.584,98.72,2017-18,12
1610612742,0.293,105.4,108.4,-2.9,1.85,17.3,0.224,0.749,0.127,0.544,96.53,2017-18,0
1610612743,0.561,111.4,110.0,1.4,1.68,18.2,0.3,0.736,0.151,0.57,97.69,2017-18,0
1610612765,0.476,106.6,106.7,-0.1,1.7,17.1,0.269,0.74,0.138,0.543,96.75,2017-18,0
1610612744,0.707,112.8,106.8,5.9,1.9,20.9,0.243,0.712,0.153,0.603,100.35,2017-18,16
1610612745,0.793,114.1,105.7,8.4,1.56,16.4,0.254,0.75,0.141,0.59,98.02,2017-18,11
1610612754,0.585,108.5,107.3,1.3,1.67,16.8,0.271,0.721,0.136,0.557,96.84,2017-18,3
1610612746,0.512,109.4,109.2,0.2,1.52,16.5,0.284,0.718,0.147,0.564,99.54,2017-18,0
1610612747,0.427,106.0,107.3,-1.3,1.51,17.0,0.279,0.729,0.155,0.548,100.9,2017-18,0
1610612763,0.268,103.6,110.4,-6.8,1.44,16.6,0.276,0.721,0.156,0.539,95.65,2017-18,0
1610612748,0.537,106.2,105.8,0.4,1.58,17.1,0.261,0.741,0.148,0.551,96.1,2017-18,1
1610612749,0.537,109.0,109.1,-0.2,1.68,17.7,0.244,0.709,0.142,0.571,97.03,2017-18,3
1610612750,0.573,112.5,110.2,2.3,1.82,17.0,0.289,0.72,0.128,0.566,96.75,2017-18,1
1610612740,0.585,108.5,107.4,1.1,1.79,19.0,0.24,0.726,0.145,0.573,101.48,2017-18,5
1610612752,0.354,106.3,109.7,-3.4,1.58,17.2,0.289,0.727,0.15,0.544,97.64,2017-18,0
1610612760,0.585,110.1,106.4,3.7,1.53,15.8,0.32,0.725,0.143,0.546,97.34,2017-18,2
1610612753,0.305,104.7,109.4,-4.7,1.61,17.5,0.248,0.714,0.147,0.545,98.58,2017-18,0
1610612755,0.634,108.5,103.9,4.6,1.64,19.1,0.286,0.736,0.163,0.568,100.75,2017-18,5
1610612756,0.256,102.8,111.7,-9.0,1.35,15.6,0.271,0.724,0.155,0.532,101.14,2017-18,0
1610612757,0.598,108.4,105.7,2.7,1.44,15.0,0.279,0.746,0.139,0.549,97.11,2017-18,0
1610612758,0.329,103.1,110.4,-7.3,1.57,16.6,0.264,0.731,0.143,0.529,95.5,2017-18,0
1610612759,0.573,107.1,104.1,3.0,1.73,17.3,0.277,0.741,0.137,0.543,95.7,2017-18,1
1610612761,0.72,113.0,105.3,7.7,1.82,17.9,0.274,0.725,0.135,0.575,98.02,2017-18,4
1610612762,0.585,107.4,103.0,4.4,1.53,17.1,0.256,0.756,0.152,0.564,96.58,2017-18,5
1610612764,0.524,108.1,107.7,0.4,1.73,18.4,0.274,0.732,0.148,0.56,97.67,2017-18,2
1610612737,0.354,107.5,113.1,-5.5,1.52,17.7,0.284,0.718,0.162,0.555,104.56,2018-19,0
1610612738,0.598,111.3,107.0,4.3,2.05,18.8,0.257,0.728,0.127,0.567,100.43,2018-19,5
1610612751,0.512,108.9,109.0,-0.1,1.58,16.9,0.282,0.72,0.146,0.556,101.52,2018-19,1
1610612766,0.476,110.7,112.0,-1.3,1.9,17.0,0.268,0.731,0.122,0.554,99.18,2018-19,0
1610612741,0.268,104.5,112.8,-8.3,1.55,16.3,0.242,0.727,0.141,0.541,99.3,2018-19,0
1610612739,0.232,106.8,116.8,-10.0,1.54,15.6,0.282,0.732,0.138,0.54,97.37,2018-19,0
1610612742,0.402,108.7,110.1,-1.5,1.64,17.0,0.273,0.734,0.142,0.555,99.6,2018-19,0
1610612743,0.659,112.1,108.1,4.0,2.04,19.3,0.308,0.744,0.136,0.558,98.49,2018-19,7
1610612765,0.5,108.4,108.7,-0.3,1.63,16.5,0.291,0.745,0.14,0.544,97.88,2018-19,0
1610612744,0.695,115.0,108.6,6.5,2.06,20.4,0.257,0.727,0.139,0.596,101.74,2018-19,14
1610612745,0.646,114.9,110.1,4.8,1.59,15.9,0.269,0.7,0.135,0.581,98.39,2018-19,6
1610612754,0.585,109.4,106.0,3.4,1.9,18.9,0.269,0.722,0.139,0.561,98.64,2018-19,0
1610612746,0.585,111.4,110.4,1.0,1.65,17.1,0.263,0.722,0.141,0.575,102.66,2018-19,2
1610612747,0.451,107.4,108.9,-1.6,1.63,17.8,0.27,0.725,0.15,0.554,103.6,2018-19,0
1610612763,0.402,105.6,108.0,-2.4,1.71,17.9,0.247,0.724,0.143,0.548,97.15,2018-19,0
1610612748,0.476,106.7,107.1,-0.4,1.65,17.6,0.291,0.731,0.149,0.542,98.73,2018-19,0
1610612749,0.732,113.5,104.9,8.6,1.88,18.3,0.25,0.757,0.133,0.583,103.57,2018-19,10
1610612750,0.439,110.6,112.2,-1.6,1.88,17.4,0.292,0.709,0.129,0.552,100.88,2018-19,0
1610612740,0.402,110.7,112.0,-1.3,1.82,18.6,0.285,0.729,0.142,0.563,103.89,2018-19,0
1610612752,0.207,104.0,112.9,-8.9,1.43,14.9,0.264,0.717,0.14,0.529,100.16,2018-19,0
1610612760,0.598,109.8,106.5,3.4,1.67,16.3,0.298,0.738,0.134,0.545,103.38,2018-19,1
1610612753,0.512,108.2,107.6,0.6,1.94,18.6,0.259,0.754,0.133,0.55,98.65,2018-19,1
1610612755,0.622,111.6,109.0,2.6,1.8,18.7,0.278,0.741,0.144,0.574,102.59,2018-19,7
1610612756,0.232,105.3,114.2,-8.9,1.53,17.3,0.247,0.683,0.153,0.552,101.15,2018-19,0
1610612757,0.646,113.7,109.5,4.2,1.66,16.6,0.308,0.739,0.137,0.568,99.96,2018-19,8
1610612758,0.476,109.6,110.8,-1.2,1.9,17.7,0.268,0.713,0.128,0.554,103.88,2018-19,0
1610612759,0.585,112.2,110.6,1.6,2.03,18.1,0.246,0.744,0.122,0.572,98.88,2018-19,3
1610612761,0.707,112.6,106.8,5.8,1.81,18.2,0.265,0.726,0.138,0.579,100.51,2018-19,16
1610612762,0.61,110.3,105.3,5.0,1.72,18.5,0.275,0.759,0.149,0.572,100.84,2018-19,1
1610612764,0.39,110.2,112.9,-2.7,1.87,18.4,0.252,0.706,0.136,0.567,102.23,2018-19,0
1610612737,0.299,107.0,114.4,-7.4,1.48,16.9,0.267,0.708,0.155,0.554,103.28,2019-20,0
1610612738,0.667,112.8,106.5,6.3,1.66,16.7,0.283,0.731,0.137,0.57,99.92,2019-20,10
1610612751,0.486,108.7,109.2,-0.5,1.6,17.3,0.28,0.736,0.148,0.554,101.7,2019-20,0
1610612766,0.354,105.9,112.8,-7.0,1.63,17.7,0.28,0.706,0.15,0.539,96.24,2019-20,0
1610612741,0.338,105.8,108.9,-3.1,1.5,16.9,0.267,0.719,0.153,0.547,100.46,2019-20,0
1610612739,0.292,106.9,114.8,-7.9,1.4,16.8,0.296,0.738,0.165,0.553,99.17,2019-20,0
1610612742,0.573,115.9,111.2,4.8,1.94,17.7,0.275,0.74,0.126,0.581,99.89,2019-20,2
1610612743,0.63,112.6,110.4,2.2,1.94,19.1,0.294,0.725,0.139,0.567,97.64,2019-20,9
1610612765,0.303,108.8,112.3,-3.5,1.58,17.7,0.277,0.717,0.155,0.561,97.86,2019-20,0
1610612744,0.231,104.4,113.0,-8.6,1.72,18.2,0.255,0.722,0.146,0.54,101.04,2019-20,0
1610612745,0.611,112.5,109.8,2.7,1.47,15.5,0.249,0.713,0.14,0.578,104.04,2019-20,5
1610612754,0.616,109.5,107.5,1.9,1.95,18.9,0.243,0.718,0.132,0.565,99.41,2019-20,0
1610612746,0.681,113.3,106.9,6.3,1.63,16.9,0.278,0.737,0.142,0.577,102.16,2019-20,7
1610612747,0.732,111.7,106.1,5.6,1.67,18.0,0.283,0.737,0.149,0.573,101.2,2019-20,16
1610612763,0.466,108.7,109.7,-1.0,1.77,18.7,0.271,0.733,0.147,0.561,103.31,2019-20,0
1610612748,0.603,111.9,109.3,2.7,1.74,18.8,0.257,0.753,0.149,0.587,98.7,2019-20,14
1610612749,0.767,111.9,102.5,9.4,1.71,18.0,0.241,0.775,0.142,0.583,105.51,2019-20,5
1610612750,0.297,107.6,111.6,-4.0,1.55,16.7,0.264,0.731,0.146,0.551,103.94,2019-20,0
1610612740,0.417,110.5,111.8,-1.3,1.64,18.4,0.287,0.729,0.156,0.568,103.89,2019-20,0
1610612752,0.318,105.9,112.4,-6.5,1.54,16.0,0.3,0.742,0.143,0.531,99.11,2019-20,0
1610612760,0.611,110.1,108.1,2.1,1.58,16.3,0.241,0.728,0.137,0.573,99.42,2019-20,3
1610612753,0.452,107.9,109.2,-1.3,1.86,17.5,0.267,0.749,0.129,0.544,98.99,2019-20,1
1610612755,0.589,110.7,108.4,2.3,1.82,18.5,0.281,0.753,0.142,0.566,99.59,2019-20,0
1610612756,0.466,111.3,110.8,0.5,1.84,19.2,0.261,0.734,0.145,0.576,101.74,2019-20,0
1610612757,0.473,113.2,114.3,-1.1,1.61,15.2,0.266,0.712,0.126,0.57,101.17,2019-20,1
1610612758,0.431,109.5,111.4,-1.9,1.64,17.4,0.258,0.736,0.144,0.566,99.6,2019-20,0
1610612759,0.451,111.7,112.6,-0.9,1.96,17.9,0.233,0.751,0.123,0.572,101.14,2019-20,0
1610612761,0.736,110.8,104.7,6.1,1.7,18.1,0.256,0.721,0.146,0.574,101.19,2019-20,7
1610612762,0.611,111.8,109.3,2.5,1.48,16.8,0.261,0.746,0.152,0.585,99.15,2019-20,3
1610612764,0.347,110.2,114.7,-4.5,1.77,17.6,0.262,0.712,0.136,0.562,103.38,2019-20,0
1610612737,0.569,114.3,112.1,2.2,1.82,17.6,0.284,0.742,0.133,0.581,98.68,2020-21,10
1610612738,0.5,113.1,111.8,1.2,1.67,17.1,0.289,0.737,0.141,0.574,98.94,2020-21,1
1610612751,0.667,117.3,113.1,4.2,1.98,19.3,0.252,0.726,0.134,0.61,100.27,2020-21,7
1610612766,0.458,110.1,112.0,-1.9,1.81,19.2,0.276,0.722,0.149,0.564,99.0,2020-21,0
1610612741,0.431,110.4,111.5,-1.1,1.77,19.2,0.267,0.767,0.151,0.575,99.58,2020-21,0
1610612739,0.306,105.2,113.5,-8.3,1.54,17.5,0.28,0.729,0.157,0.543,97.96,2020-21,0
1610612742,0.583,114.6,112.3,2.3,1.9,17.2,0.253,0.734,0.123,0.582,97.94,2020-21,3
1610612743,0.653,116.3,111.5,4.8,1.99,19.3,0.292,0.751,0.136,0.588,97.74,2020-21,4
